           #qpath      Energy(meV)
  0.0000000000E+00 -2.5851566605E-01
  1.1174106604E-02 -1.4775870412E-01
  2.0536410589E+00  2.7838015364E+01
  2.0665309030E+00  2.7526363388E+01
  2.0794207472E+00  2.7212200518E+01
  2.0923105913E+00  2.6895834456E+01
  2.1052004355E+00  2.6577511229E+01
  2.1180902797E+00  2.6257420873E+01
  2.1309801238E+00  2.5935703392E+01
  2.1438699680E+00  2.5612454836E+01
  2.1567598122E+00  2.5287733338E+01
  2.1696496563E+00  2.4961564982E+01
  2.1825395005E+00  2.4633949396E+01
  2.1954293447E+00  2.4304864960E+01
  2.2083191888E+00  2.3974273594E+01
  2.2212090330E+00  2.3642125068E+01
  2.2340988772E+00  2.3308360826E+01
  2.2469887213E+00  2.2972917318E+01
  2.2598785655E+00  2.2635728869E+01
  2.2727684097E+00  2.2296730095E+01
  2.2856582538E+00  2.1955857913E+01
  2.2985480980E+00  2.1613053179E+01
  2.3114379421E+00  2.1268261990E+01
  2.3243277863E+00  2.0921436696E+01
  2.3372176305E+00  2.0572536654E+01
  2.3501074746E+00  2.0221528763E+01
  2.3629973188E+00  1.9868387813E+01
  2.3758871630E+00  1.9513096670E+01
  2.3887770071E+00  1.9155646330E+01
  2.4016668513E+00  1.8796035860E+01
  2.4145566955E+00  1.8434272242E+01
  2.4274465396E+00  1.8070370148E+01
  2.4403363838E+00  1.7704351638E+01
  2.4532262280E+00  1.7336245816E+01
  2.4661160721E+00  1.6966088441E+01
  2.4790059163E+00  1.6593921499E+01
  2.4918957604E+00  1.6219792750E+01
  2.5047856046E+00  1.5843755255E+01
  2.5176754488E+00  1.5465866885E+01
  2.5305652929E+00  1.5086189815E+01
  2.5434551371E+00  1.4704790015E+01
  2.5563449813E+00  1.4321736731E+01
  2.5692348254E+00  1.3937101972E+01
  2.5821246696E+00  1.3550959992E+01
  2.5950145138E+00  1.3163386781E+01
  2.6079043579E+00  1.2774459566E+01
  2.6207942021E+00  1.2384256314E+01
  2.6336840463E+00  1.1992855262E+01
  2.6465738904E+00  1.1600334453E+01
  2.6594637346E+00  1.1206771290E+01
  2.6723535787E+00  1.0812242123E+01
  2.6852434229E+00  1.0416821846E+01
  2.6981332671E+00  1.0020583527E+01
  2.7110231112E+00  9.6235980643E+00
  2.7239129554E+00  9.2259338751E+00
  2.7368027996E+00  8.8276566110E+00
  2.7496926437E+00  8.4288289107E+00
  2.7625824879E+00  8.0295101851E+00
  2.7754723321E+00  7.6297564392E+00
  2.7883621762E+00  7.2296201297E+00
  2.8012520204E+00  6.8291500598E+00
  2.8141418646E+00  6.4283913124E+00
  2.8270317087E+00  6.0273852201E+00
  2.8399215529E+00  5.6261693755E+00
  2.8528113970E+00  5.2247776796E+00
  2.8657012412E+00  4.8232404328E+00
  2.8785910854E+00  4.4215844718E+00
  2.8914809295E+00  4.0198333628E+00
  2.9043707737E+00  3.6180076748E+00
  2.9172606179E+00  3.2161253901E+00
  2.9301504620E+00  2.8142026008E+00
  2.9430403062E+00  2.4122549204E+00
  2.9559301504E+00  2.0103010340E+00
  2.9688199945E+00  1.6083740710E+00
  2.9817098387E+00  1.2065705783E+00
  2.9945996829E+00  8.0537571764E-01
  3.0074895270E+00  4.1027683798E-01
  3.0203793712E+00 -1.2247178619E-05

  0.0000000000E+00  2.5851004944E-01
  1.1174106604E-02  5.8531628937E-01
  2.2348213208E-02  1.1651238841E+00
